,ID,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
410,17809,350010,292900,127891,111314,279953,227145,75047,211876,220040,125013
411,17837,0,10,20,30,40,50,60,70,80,90
412,18221,60458,150974,178546,16097,151754,95963,92386,292861,41444,270045
413,18382,0,10,20,30,40,50,60,70,80,90
414,18502,14393,259296,284220,44440,292900,348165,131240,198182,220040,187738
415,18503,259179,236840,219659,183504,343764,306220,306423,170399,198182,251129
416,19023,10167,115437,76014,218816,317274,25468,313393,241443,216180,148889
417,19131,273351,302224,68578,296041,251234,299813,278191,85492,178305,38837
418,19413,200810,192028,68498,61889,208882,10049,246075,344739,78988,224320
419,19619,343612,206980,53360,33813,76614,252837,126247,307146,245074,112492
420,19683,138595,203582,66325,307661,271615,343493,276863,311683,251708,99725
421,19868,198182,306220,293365,267491,278829,208925,290739,14393,209432,348165
422,20020,17735,6167,306220,333937,33901,141268,318328,263285,162278,284220
423,20029,198182,267491,167358,244033,340347,174599,150811,68365,187051,347361
424,20052,313669,142859,129082,159454,35059,350010,177095,90457,252043,4487
425,20120,122874,14393,304426,199629,35177,128930,32217,282763,139617,14934
426,20134,0,10,20,30,40,50,60,70,80,90
427,20247,311238,350010,293915,98702,323443,209739,258928,268011,194923,313669
428,20398,60458,150974,106242,201645,281954,151754,250850,83666,273351,302224
429,20467,152849,48128,72385,278829,135897,300643,2822,47263,8089,293438
430,20506,68578,72385,111314,127891,299813,278191,145100,155378,119467,286663
431,21058,304426,307044,247365,212435,47593,282063,284549,9598,66798,279643
432,21121,9968,34786,72385,212417,325036,48128,18255,120108,304426,39246
433,21633,159682,238234,328423,320250,300317,342124,53360,15288,337801,129263
434,22609,276481,271615,203582,66325,307661,35059,155296,75707,99725,221086
435,22684,363,274151,6167,51044,150394,106242,179377,196855,106448,257723
436,22951,4487,162278,350010,137983,212435,47593,17894,127668,292900,68416
437,23144,0,10,20,30,40,50,60,70,80,90
438,23868,66692,25675,155385,68370,307179,109711,5771,221893,120528,324491
439,24078,350010,279953,132917,159682,100072,305058,292900,62734,303907,208643
440,24504,299381,182618,339991,15130,261744,41456,256621,141268,281810,341616
441,24630,34758,147164,182545,61362,217460,317053,148317,36040,125101,108527
442,24719,262894,306220,95963,307661,66325,203582,271615,198182,218816,293438
443,24747,112876,232751,219426,251129,44150,136831,24029,253851,275519,306220
444,24855,218268,306220,306423,262894,341616,256621,141268,99696,8089,17735
445,25106,306423,317609,47674,6167,41994,16283,70624,164379,200825,256621
446,25150,162278,17735,351512,2822,155784,307044,152849,72385,304426,262894
447,25203,270045,68578,128590,66149,102310,147989,28698,212997,68365,184510
448,25638,200810,165179,217353,257933,188892,31848,35833,263292,281036,285750
449,25686,257933,262894,127891,111314,75047,200810,227145,49591,41964,165179
450,26111,32156,197394,262894,65820,290069,108773,292649,74205,342604,11493
451,26128,19515,14759,270092,155055,263292,150811,333348,204539,122086,187051
452,26178,208925,302843,192470,209150,254010,165162,3398,290739,30942,267491
453,26619,32156,34786,142402,262894,25816,234801,289382,192289,65820,284139
454,26646,0,10,20,30,40,50,60,70,80,90
455,27214,29011,16097,72385,284220,159454,320808,251129,68578,15288,206929
456,27266,20445,168634,258252,112876,348165,38871,249337,83078,14393,216451
457,27471,204750,97408,91708,213725,252643,306388,178792,337635,260766,333942
458,27709,148173,259296,54326,147164,351034,108035,200810,25816,186425,217460
459,28316,340347,239363,304426,162278,34981,14393,139617,47593,212435,240490
460,28581,31236,287840,63247,167671,71389,139124,66774,22958,182831,136237
461,28871,60458,301191,264691,310412,281954,81864,36161,267359,283243,276404
462,29022,228122,122874,152849,24404,66814,321563,241680,236840,39542,278829
463,29109,350010,292900,284220,159454,279953,75047,259757,137983,257933,165179
464,29177,15130,329710,29350,133768,342124,63492,7650,333674,295593,132900
465,29630,329290,14934,221787,273351,302224,71529,150974,211774,351691,147989
466,29942,302843,221787,168312,61212,135200,172586,148145,178557,69127,44043
467,30330,262894,6167,162278,306220,11265,62198,155296,271615,66325,307661
468,30525,277450,66325,307661,203582,271615,189423,319339,6990,114726,55617
469,30547,252837,206980,15288,342124,328423,129263,162278,126247,9475,296606
470,30617,200810,192028,333937,323470,17735,68498,245875,342124,6167,246075
471,85,165587,159682,308709,188898,252837,127891,111314,145100,34786,182515
472,137,293365,174599,313402,208925,95963,341616,64034,75828,78265,240490
473,251,306220,200810,232751,198182,240371,112876,263292,137062,7082,264122
474,451,200810,163881,72385,238234,343436,2822,159105,277450,348165,96186
475,580,46997,306423,71255,306220,2580,196855,189698,81864,324840,266395
476,808,51124,75828,324840,258172,311971,219709,144006,263285,9189,105092
477,1265,206044,72385,232420,308952,213725,328979,61452,137367,277450,283190
478,1884,35059,101369,11338,197300,247236,321563,148552,277310,122874,238476
479,1975,66814,79765,284100,122874,283243,301191,52617,163827,131295,39542
480,2025,25816,2802,126935,144006,263285,243059,259296,119736,160359,104020
481,2231,0,10,20,30,40,50,60,70,80,90
482,2259,348165,198182,122874,307661,203582,66325,271615,174599,14393,167358
483,2443,198182,162278,72385,152849,24404,315589,306220,262894,351512,348165
484,2488,47674,218268,58441,179992,164379,345729,225359,99696,47696,281051
485,2525,278829,348165,72385,152849,228122,122874,198182,101627,24404,47263
486,2721,65820,162278,259296,39904,262894,127987,247236,2344,132917,122874
487,2748,122874,348165,14393,278829,24404,218022,325130,319173,208021,63743
488,2923,350010,76614,67095,248072,19581,126247,281810,103581,104779,35866
489,3089,209739,24084,214462,35059,119125,98702,98656,327162,57833,290945
490,3098,326965,290739,203037,198366,109711,83187,20273,161700,90148,151973
491,3220,281051,41444,217586,198061,251207,270092,15651,16097,310981,144304
492,3490,111314,127891,9968,200810,227145,244082,259296,262894,182440,34786
493,3796,200810,251021,245875,306220,159105,336811,61889,209432,142104,16579
494,3876,283647,76568,226314,133638,347453,340347,47318,293275,91142,225059
495,3986,122874,1934,348165,259296,168588,44440,322793,266513,118241,184261
496,4042,0,10,20,30,40,50,60,70,80,90
497,4078,122874,218022,1934,24404,39542,205228,100259,29199,63743,263922
498,4186,350010,68838,243059,36394,287628,259296,211876,292900,44440,340265
499,4239,278191,45584,304426,218816,307661,203582,271615,66325,296436,306388
500,4364,14393,83078,192285,299034,171203,302374,282450,193646,252434,134215
501,4684,251129,134182,258207,76343,110072,259252,34981,38043,123110,259179
502,4937,220040,319173,252837,180388,82016,314470,53818,80259,351512,92809
503,5074,87594,339991,311238,137983,16097,292900,278191,284220,162278,350010
504,5155,348165,142953,122874,24404,137320,227368,228122,218022,219426,266395
505,5223,0,10,20,30,40,50,60,70,80,90
506,5308,1,11,31,41,51,61,71,81,91,111
507,5482,155296,198182,158386,306220,262894,131240,162278,258207,221489,336913
508,6361,346083,278191,16097,27542,151754,277450,85154,72385,254922,350418
509,6597,266178,306220,49821,237613,42236,68765,263292,196672,214774,134771
510,6598,281810,6167,141268,23297,339991,79172,162278,122799,263285,31080
511,7066,141268,162278,218268,15288,342124,99696,262894,47674,6167,256621
512,7098,220040,198182,219659,251129,280501,155296,209432,203582,271615,307661
513,7120,307231,136851,325036,27625,178967,86564,26324,280516,299872,293868
514,7530,292900,262894,111314,127891,284220,162278,350010,278191,39904,187738
515,7644,284220,68578,195341,160125,105092,77490,14393,172615,204064,219709
516,7910,306220,204064,209432,316865,65800,87117,173875,208925,343269,149604
517,8109,273131,48128,306220,183504,106242,14645,61889,198899,143280,43767
518,8650,199629,311860,14393,122874,127304,151517,24404,111841,179014,31630
519,8743,15288,162278,106242,259179,284220,129263,62198,137983,141268,165985
520,8779,9968,34786,25816,32156,58952,13076,174228,155385,259296,305515
521,8911,14934,314346,119440,47318,302224,273351,180720,150974,195341,316493
522,9071,97408,127891,111314,337635,218816,262894,250624,154462,68955,266502
523,9169,15651,16097,281051,112598,41444,54331,277450,206044,64092,72385
524,9946,35059,252043,134182,82088,273438,124285,321871,284726,127790,61209
525,10468,20529,330094,185316,122799,225135,205206,113488,156324,327099,118646
526,10745,352092,217353,195353,100561,290291,24954,3220,325359,42582,206929
527,10768,197926,187267,182608,350010,65820,72192,95086,259296,252032,279953
528,11146,292900,220040,132917,162278,187738,200810,284220,141268,159454,350010
529,11630,35059,210824,252043,24029,343697,170261,340347,87937,277310,306409
530,11713,220040,136831,159105,208882,20126,200810,342124,148342,351512,306220
531,12292,200810,31080,227145,192028,321949,224036,292383,257933,320604,221650
532,12366,287628,257933,34758,80864,279953,316877,192804,165179,86354,288083
533,13188,284220,87594,160125,306220,127181,179341,134771,68616,46997,120708
534,13465,0,10,20,30,40,50,60,70,80,90
535,13508,257933,350010,165179,155385,287628,54596,278464,279953,75047,336469
536,13898,15130,116683,236472,194019,341616,143004,194307,282205,103664,165240
537,13916,325036,324840,307231,116683,306423,70624,111314,127891,341616,317609
538,14315,284220,14393,68578,160125,195341,219709,83738,251129,204064,15130
539,14809,325250,254922,66377,317053,100072,192879,103497,263998,346083,260766
540,14958,95352,146355,183543,206088,204064,207437,150549,289929,50918,136695
541,15382,232751,10299,219426,44202,227368,7082,175213,52633,340265,242940
542,15575,350010,284220,292900,160125,257933,179341,165179,75047,257238,287628
543,15604,61212,20789,214462,119125,67972,289109,115149,127668,60458,1825
544,16224,288888,321369,91418,343711,53586,258252,20445,69127,192469,62196
545,16828,271615,203582,66325,307661,221086,98702,35059,6990,155158,258680
546,17193,0,10,20,30,40,50,60,70,80,90
547,17223,145710,238483,25688,16347,161700,336266,220040,330000,182440,322793
548,17437,251129,15288,259179,341783,74531,69465,236840,292022,340347,72125
549,17712,227145,324491,261970,327766,299444,192891,86564,291973,144014,154462
550,18043,305515,350010,261970,324491,95566,45584,169513,4487,279953,127891
551,18539,259368,196672,227368,177104,325742,173209,3621,146678,221329,49821
552,18746,306220,198182,162278,262894,152849,351512,347361,239363,200293,15288
553,18759,159879,12481,292628,162188,67712,107949,304511,155296,120766,93034
554,18828,262894,162278,198182,306220,271615,203582,66325,307661,17735,62198
555,18838,1,11,31,41,51,61,71,81,91,111
556,18884,178305,133925,305515,273351,302224,126247,14934,302378,251234,59728
557,19021,67972,41994,209739,60458,114210,119332,87746,230690,317317,253913
558,19138,1,11,31,41,51,61,71,81,91,111
559,19161,220040,17735,291533,200810,15130,333937,147335,13086,180388,321565
560,19729,0,10,20,30,40,50,60,70,80,90
561,20170,62198,220040,28929,204064,251129,179377,363,128728,247365,162843
562,20425,127891,111314,350010,292900,211876,324840,26537,103697,284220,75047
563,20473,187267,302274,342344,30566,218816,351008,199331,288148,4487,173785
564,20481,142104,98702,219426,195289,5719,340347,270092,38043,120708,326191
565,20624,242907,78207,60828,32156,182608,127987,124441,350010,65820,88602
566,21296,350010,211825,150836,11493,169513,302224,273351,91396,137983,106769
567,21394,284220,6167,350010,106448,137983,46997,306220,319241,11265,178246
568,21412,44440,284220,306220,14393,24404,198182,66325,203582,307661,271615
569,21545,162278,218268,259179,306220,340347,351512,152849,315589,256621,189095
570,21761,0,10,20,30,40,50,60,70,80,90
571,21938,109711,278641,128763,144584,217727,263292,287050,189885,54289,68765
572,22107,319173,221808,339633,44440,301023,350010,95672,245453,301251,99755
573,22185,160382,183504,251708,158864,321817,258207,286872,246075,112477,55860
574,22225,350010,292900,284220,137983,75047,220040,160125,187738,127891,111314
575,22899,314470,259368,227368,136831,252434,19739,327722,287497,278829,116605
576,22965,350010,137983,292900,220040,252837,78207,284220,74205,302668,5257
577,23086,277450,64644,106127,257377,221893,47263,327162,24084,243325,281450
578,23123,162278,141268,262894,187738,292900,284220,198182,306220,137983,88367
579,23193,252769,112194,112967,67714,351197,238234,14890,144144,110211,152327
580,23267,306220,198182,72385,347361,225059,251129,341783,14393,204064,236840
581,23367,0,10,20,30,40,50,60,70,80,90
582,23439,0,10,20,30,40,50,60,70,80,90
583,23658,41501,350010,116415,75047,99756,301178,184108,192944,211876,251708
584,23694,266395,227067,271703,106283,26540,255249,1934,205228,272557,258271
585,24200,238234,342124,72385,320250,15288,351512,220040,48128,129263,219624
586,24664,0,10,20,30,40,50,60,70,80,90
587,24690,200810,17735,162278,141268,6167,333937,262894,318328,182618,192028
588,25639,159682,34786,25816,327510,321275,9968,41989,155378,246635,145612
589,26335,306220,48128,198182,104334,278829,284538,152849,50577,304068,200293
590,26375,284220,15288,68578,29011,162278,292900,187738,137983,16097,159454
591,26736,295304,225059,346917,173209,48128,8089,275572,278829,101271,238728
592,26769,0,10,20,30,40,50,60,70,80,90
593,27030,162278,339991,141268,349168,66798,47593,212435,281810,171909,47674
594,27194,122874,203582,271615,307661,66325,1934,205228,286923,24404,218022
595,27255,311238,87594,119125,266472,214462,20789,115149,56520,127668,337098
596,27466,15130,220040,196475,329710,72385,58743,200810,324921,351650,330254
597,27480,293365,75828,2358,341616,128415,125880,218250,34887,118937,69127
598,27602,0,10,20,30,40,50,60,70,80,90
599,27609,93034,67125,186887,91142,197223,190174,281414,115399,272168,197091
600,27733,14393,284220,160125,219709,204064,110701,304068,271559,3604,51124
601,27856,292900,350010,111314,127891,284220,75047,11265,78207,262894,306220
602,27966,161481,281051,55848,343844,288148,218107,281489,8677,49099,26206
603,27977,72385,66325,271615,203582,307661,348165,198182,2822,209432,336139
604,28526,220040,14393,251129,72385,302374,63247,198182,24216,206929,253851
605,28584,350010,279953,292900,137983,75047,211825,65820,150836,127891,111314
606,28893,162278,284220,187738,339991,141268,292900,137983,87594,159454,299381
607,29225,0,10,20,30,40,50,60,70,80,90
608,29305,60458,150974,106242,164379,47674,281954,15288,281051,141778,346602
609,29483,189095,281774,278813,193095,266178,250342,173577,20505,179774,275539
610,29566,8677,29011,220040,129263,284220,159454,15288,162278,288148,62198
611,29811,72385,189872,238234,163881,277450,145710,32211,343436,20273,101627
612,29997,350010,292900,220040,259296,301178,111314,127891,132917,75047,303907
613,30632,351512,152849,17735,162278,218268,278829,198182,155784,306220,315589
614,65,281051,182564,203846,151754,20529,329311,55848,127990,198061,343383
615,458,151754,344513,14890,348247,273351,302224,251234,5257,282034,194889
616,879,153693,328423,165587,53818,104081,92809,80259,300317,159682,252837
617,883,29011,284220,68578,238234,16097,72385,220040,15288,129263,292900
618,1223,32156,188892,205484,206376,208882,159682,124051,342124,346048,113488
619,1977,251129,204064,182831,220040,304068,63247,17735,284220,198182,196822
620,2096,46878,314346,76568,14934,82215,347453,313393,273351,302224,150974
